"","GPS.Time","Device.Time","Longitude","Latitude","GPS.Speed..Meters.second.","Horizontal.Dilution.of.Precision","Altitude","Bearing","Acceleration.Sensor.Total..g.","Acceleration.Sensor.X.axis..g.","Acceleration.Sensor.Y.axis..g.","Acceleration.Sensor.Z.axis..g.","Ambient.air.temp..C.","Average.trip.speed.whilst.moving.only..km.h.","Average.trip.speed.whilst.stopped.or.moving..km.h.","Barometric.pressure..from.vehicle..psi.","Cost.per.mile.km..Instant....km.","Cost.per.mile.km..Trip....km.","Distance.to.empty..Estimated..km.","Distance.travelled.with.MIL.CEL.lit.km.","Engine.Coolant.Temperature..C.","Engine.kW..At.the.wheels..kW.","Engine.Load...","Engine.RPM.rpm.","Fuel.cost..trip..cost.","Fuel.flow.rate.hour.l.hr.","Fuel.flow.rate.minute.cc.min.","Fuel.Level..From.Engine.ECU....","Fuel.Rail.Pressure.psi.","Fuel.Remaining..Calculated.from.vehicle.profile....","Fuel.used..trip..l.","GPS.Accuracy.m.","GPS.Altitude.m.","GPS.Bearing...","GPS.Latitude...","GPS.Longitude...","GPS.Satellites","Horsepower..At.the.wheels..hp.","Intake.Air.Temperature..C.","Intake.Manifold.Pressure.psi.","Kilometers.Per.Litre.Instant..kpl.","Kilometers.Per.Litre.Long.Term.Average..kpl.","Litres.Per.100.Kilometer.Instant..l.100km.","Litres.Per.100.Kilometer.Long.Term.Average..l.100km.","Mass.Air.Flow.Rate.g.s.","Miles.Per.Gallon.Instant..mpg.","Miles.Per.Gallon.Long.Term.Average..mpg.","Speed..GPS..km.h.","Speed..OBD..km.h.","Throttle.Position.Manifold....","Torque.Nm.","Trip.average.KPL.kpl.","Trip.average.Litres.100.KM.l.100km.","Trip.average.MPG.mpg.","Trip.Distance.km.","Trip.distance..stored.in.vehicle.profile..km.","Trip.Time.Since.journey.start..s.","Trip.time.whilst.moving..s.","Trip.time.whilst.stationary..s.","Turbo.Boost...Vacuum.Gauge.psi.","Voltage..OBD.Adapter..V.","Volumetric.Efficiency..Calculated...."
"337","Sun Feb 04 14:08:47 GMT+05:30 2018","04-Feb-2018 14:08:46.358",77.59295421,12.86936951,4.45,9.648001,822.054809570312,199.3,0.11462454,-0.03151616,0.73592156,0.73604161,"-","16.14525223","14.50251293","-","0.6502791",NA,NA,"-",88,"1.97205222","-",2242.75,"0.09434369",NA,NA,"-","-",NA,"0.11231393",9.64800072,822.05480957,199.30000305,12.86936951,77.59295654,25,"2.64456558",35,4.20609426,0,9.24488831,"-",10.81656361,"-",0,26.11550331,"16.01999855",18,19.2156868,"8.39652443","8.95987034","11.16064358","25.31036949","0.69441009",2.6776948,196,163.37800598,29.90299988,-10.49390602,14.10000038,"-"
"338","Sun Feb 04 14:08:48 GMT+05:30 2018","04-Feb-2018 14:08:47.360",77.59293741,12.86932747,4.82,9.648001,821.7099609375,197.8,0.10303096,0.00429766,0.62774283,0.80651361,"-","16.16666603","14.52999973","-","0.57868516",NA,NA,"-",88,"1.97205222","-",2454,"0.09575753",NA,NA,"-","-",NA,"0.11399706",9.64800072,821.70996094,197.80000305,12.86932755,77.59293365,26,"2.64456558",35,4.78624535,5.27295923,9.22513771,"18.96428871",10.83972168,"-",14.89536572,26.05970955,"17.35199928",20,19.2156868,"8.39652443","8.92145252","11.20870399","25.20184326","0.69834203",2.6816268,198,164.4980011,29.90299988,-9.91375446,14.10000038,"-"
"339","Sun Feb 04 14:08:49 GMT+05:30 2018","04-Feb-2018 14:08:48.359",77.59292585,12.86928246,4.87,9.648001,822.477172851562,195.9,-0.00043785,0.07196362,0.70096165,0.60846043,"-","16.1988945","14.56716442","-","0.57868516",NA,NA,"-",88,"5.71284628","-",2670.75,"0.09662987",NA,NA,"-","-",NA,"0.11503556",9.64800072,822.47717285,195.8999939,12.86928272,77.59292603,26,"7.66105318",35,4.6412077,5.49607182,9.21615124,"18.19443512",10.8502903,"-",15.52562618,26.03432655,"17.53199959",22,20,"20.42590714","8.90423965","11.23037243","25.15321732","0.70370287",2.68698764,198,165.43200684,29.90299988,-10.05879211,14,"-"
"340","Sun Feb 04 14:08:50 GMT+05:30 2018","04-Feb-2018 14:08:49.366",77.59291423,12.86920439,6.13,9.648001,821.861083984375,194.5,0.03310058,0.0898402,0.54952323,0.76978207,"-","16.27868843","14.65517235","-","0.20653422",NA,NA,"-",88,"3.08274794","-",2900,"0.09718984",NA,NA,"-","-",NA,"0.1157022",9.64800072,821.86108398,194.5,12.86920452,77.59291077,26,"4.1340332",35,3.48090577,7.17808294,9.21125221,"13.93100643",10.85606098,"-",20.277071,26.02048683,"22.06799889",24,16.86274529,"10.15084171","8.8956089","11.24126816","25.12883759","0.71442485",2.69770956,200,166.55299377,29.90299988,-11.21909428,14.10000038,"-"
"341","Sun Feb 04 14:08:51 GMT+05:30 2018","04-Feb-2018 14:08:50.360",77.59289261,12.8691471,6.34,9.648001,822.407836914062,196.2,-0.00129716,0.04444491,0.57862693,0.71236795,"-","16.32065201","14.70098019","-","0.20653422",NA,NA,"-",88,"3.08274794","-",2914.75,"0.09791639",NA,NA,"-","-",NA,"0.11656714",9.64800072,822.40783691,196.19999695,12.8691473,77.59289551,26,"4.1340332",35,3.62594342,7.06783104,9.20611191,"14.14831829",10.86212254,"-",19.96562386,26.00596619,"22.8239994",24,17.25490189,"10.15084171","8.88651466","11.25277138","25.10314941","0.72051817",2.70380282,200,167.46800232,29.90299988,-11.07405663,14,"-"
"342","Sun Feb 04 14:08:52 GMT+05:30 2018","04-Feb-2018 14:08:51.360",77.59287268,12.86908148,6.98,9.648001,823.013427734375,199.7,-0.00353854,0.08233524,0.63768828,0.66081005,"-","16.36756706","14.75121975","-","0.26177362",NA,NA,"-",88,"1.3828038","-",3025.25,"0.09898157",NA,NA,"-","-",NA,"0.11783522",9.64800072,823.01342773,199.69999695,12.8690815,77.59287262,26,"1.85437047",35,4.6412077,5.49380016,9.19723129,"18.2019577",10.87261105,"-",15.51920986,25.98087883,"25.12800026",25,20.3921566,"4.36476946","8.86971951","11.27407932","25.05570412","0.72756875",2.71085358,202,168.50500488,29.90299988,-10.05879211,14,"-"
"343","Sun Feb 04 14:08:53 GMT+05:30 2018","04-Feb-2018 14:08:52.364",77.59284441,12.86901173,7.02,9.648001,822.477294921875,199.2,0.0833057,0.04255506,0.75233448,0.67777359,"-","16.41935539","14.80582523","-","0.26177362",NA,NA,"-",88,"1.3828038","-",3167,"0.0998286",NA,NA,"-","-",NA,"0.11884358",9.64800072,822.47729492,199.19999695,12.86901188,77.5928421,25,"1.85437047",35,5.07632065,5.04108047,9.18731213,"19.83660507",10.88434982,"-",14.24034023,25.95285797,"25.27199936",26,28.62745094,"4.36476946","8.85085869","11.29810333","25.00242615","0.73265457",2.71593928,202,169.39399719,29.90299988,-9.62367916,14,"-"
"344","Sun Feb 04 14:08:54 GMT+05:30 2018","04-Feb-2018 14:08:53.363",77.59282228,12.86893456,7.73,9.648001,822.83740234375,199.2,0.07371404,0.06635007,0.58045769,0.80041164,"-","16.48663139","14.87439632","-","0.33634651",NA,NA,"-",88,"7.63611794","-",3557.75,"0.10151803",NA,NA,"-","-",NA,"0.1208548",9.64800072,822.83740234,199.19999695,12.86893463,77.59281921,25,"10.2402029",35,7.68700027,3.30721426,9.17331123,"30.23629951",10.90096188,"-",9.34241295,25.9133091,"27.82799911",29,9.8039217,"20.49553299","8.82368469","11.33289814","24.92566299","0.73969001",2.72297478,204,170.49299622,29.90299988,-7.01299953,14.10000038,"-"
"345","Sun Feb 04 14:08:55 GMT+05:30 2018","04-Feb-2018 14:08:54.359",77.59280887,12.86887451,7.86,9.648001,822.68359375,199.4,-0.02904027,0.05536716,0.60950071,0.65336728,"-","16.55319214","14.94230747","-","0.1131012",NA,NA,"-",88,"7.63611794","-",2535.25,"0.10252991",NA,NA,"-","-",NA,"0.12205942",9.64800072,822.68359375,199.3999939,12.86887455,77.59281158,26,"10.2402029",35,2.90075469,12.21125031,9.18303204,"8.18899918",10.88942337,"-",34.49505615,25.94076729,"28.29599953",29,9.8039217,"20.49553299","8.84699154","11.30304241","24.99150085","0.74705279",2.73033738,204,171.44700623,29.90299988,-11.79924488,14,"-"
"346","Sun Feb 04 14:08:56 GMT+05:30 2018","04-Feb-2018 14:08:55.359",77.59278414,12.86880634,7.37,9.648001,823.428955078125,198.2,-0.01633468,-0.02401276,0.56709498,0.70297158,"-","16.61375618","15.00478458","-","0.1131012",NA,NA,"-",88,"7.63611794","-",1809.25,"0.102968",NA,NA,"-","-",NA,"0.12258096",9.64800072,823.42895508,198.19999695,12.86880589,77.59278107,26,"10.2402029",35,3.91601896,14.01804829,9.19446182,"7.13351202",10.87588596,"-",39.59900665,25.97305679,"26.53199959",28,11.37254906,"20.49553299","8.87197208","11.27121639","25.06206894","0.75306946",2.73635411,206,172.55900574,29.90299988,-10.78398132,14,"-"
"347","Sun Feb 04 14:08:57 GMT+05:30 2018","04-Feb-2018 14:08:56.357",77.59275783,12.86874597,7.25,9.648001,822.2822265625,198.5,0.00901518,0.05713724,0.50156617,0.77326,"-","16.66842079","15.06190491","-","0.05187025",NA,NA,"-",88,"7.63611794","-",1561,"0.10294837",NA,NA,"-","-",NA,"0.12255759",9.64800072,822.28222656,198.5,12.8687458,77.59275818,27,"10.2402029",35,-0.14503774,0,9.19342995,"-",10.87710762,"-",0,25.97014046,"26.09999847",27,9.8039217,"20.49553299","8.86994076","11.27379799","25.05633163","0.76003611",2.74332094,207,173.55700684,29.90299988,-14.84503746,14.10000038,"-"
"348","Sun Feb 04 14:08:58 GMT+05:30 2018","04-Feb-2018 14:08:57.357",77.59274283,12.86868049,7.25,9.648001,821.5068359375,197.7,-0.06808136,-0.00162076,0.38917688,0.74641478,"-","16.75","15.15094376","-","0.05187025",NA,NA,"-",88,"-","-",771,"0.10319947",NA,NA,"-","-",NA,"0.12285653",9.64800072,821.50683594,197.69999695,12.86868095,77.59274292,27,"-",35,2.90075469,17.7808857,9.21363544,"5.62389994",10.85325336,"-",50.22848892,26.02721786,"26.09999847",23,9.8039217,"-","8.91257763","11.2198658","25.17677116","0.7725786",2.75586343,208,174.49699402,29.90299988,-11.79924488,14,"-"
"349","Sun Feb 04 14:08:59 GMT+05:30 2018","04-Feb-2018 14:08:58.359",77.59272478,12.86862001,6.65,9.648001,822.00244140625,197.9,0.03654951,0.08508058,0.47856444,0.8151167,"-","16.76165771","15.16901398","-","0.05889629",NA,NA,"-",88,"-","-",810.5,"0.10340738",NA,NA,"-","-",NA,"0.12310403",9.64800072,822.00244141,197.8999939,12.86861992,77.59272766,27,"-",35,3.77098107,24.49700737,9.24951172,"4.08204651",10.81115627,"-",69.20058441,26.12856483,"23.94000053",19,9.8039217,"-","8.98678875","11.12721348","25.38640976","0.77792192",2.76120663,208,175.41400146,29.90299988,-10.92901802,13.89999962,"-"
"350","Sun Feb 04 14:09:00 GMT+05:30 2018","04-Feb-2018 14:08:59.359",77.59270607,12.86857828,4.91,9.648001,822.507202148438,196.9,0.01239479,0.08441018,0.63183206,0.68607026,"-","16.76165771","15.09345818","-","0.05889629",NA,NA,"-",88,"-","-",812.75,"0.10360821",NA,NA,"-","-",NA,"0.12334312",9.64800072,822.50720215,196.8999939,12.86857796,77.59270477,26,"-",35,3.62594342,20.02043343,9.2747364,"4.99479294",10.78175354,"-",56.55490112,26.19982147,"17.67599869",-1,9.8039217,"-","9.03908062","11.06284142","25.53412628","0.77792192",2.76120663,210,176.26300049,29.90299988,-11.07405663,14,"-"
"351","Sun Feb 04 14:09:01 GMT+05:30 2018","04-Feb-2018 14:09:00.359",77.59269055,12.86853113,4.21,9.648001,821.5693359375,197,0.02064151,0.0119255,0.6242649,0.70693791,"-","16.75773239","15.09767437","-","0.10762284",NA,NA,"-",90,"-","-",1016.25,"0.1037647",NA,NA,"-","-",NA,"0.12352941",9.64800072,821.56933594,197,12.86853123,77.59268951,26,"-",35,3.33586788,0,9.27370453,"-",10.78295326,"-",0,26.19690514,"15.15600014",16,16.47058868,"-","9.03705025","11.06532669","25.52839088","0.77792192",2.76120663,211,176.85099792,29.90299988,-11.36413193,14,"-"
"352","Sun Feb 04 14:09:02 GMT+05:30 2018","04-Feb-2018 14:09:01.359",77.59267454,12.86849217,4.37,9.648001,821.8388671875,198.6,0.00605792,0.04383674,0.63384479,0.6796028,"-","16.75773239","15.02314854","-","0.10762284",NA,NA,"-",90,"-","-",1165.25,"0.10450955",NA,NA,"-","-",NA,"0.12441615",9.64800072,821.83886719,198.6000061,12.86849213,77.59267426,24,"-",35,10.00760365,4.87173033,9.26344395,"20.52615929",10.79489708,"-",13.76195049,26.16791916,"15.7319994",-1,24.31372643,"-","9.01749516","11.08932304","25.47315025","0.77792192",2.76120663,212,177.32600403,29.90299988,-4.69239616,14,"-"
"353","Sun Feb 04 14:09:03 GMT+05:30 2018","04-Feb-2018 14:09:02.359",77.59266598,12.8684547,4.54,9.648001,821.9677734375,197.2,0.0492481,0.02156451,0.68204606,0.69656634,"-","16.77435875","15.0460825","-","∞",NA,NA,"-",90,"-","-",1391,"0.10647889",NA,NA,"-","-",NA,"0.12676059",9.64800072,821.96777344,197.19999695,12.86845493,77.59266663,25,"-",35,11.74805641,3.78992629,9.24972057,"26.38518906",10.81091213,"-",10.706007,26.12915421,"16.34399986",20,30.19607925,"-","8.99118328","11.12177467","25.39882278","0.77792192",2.76120663,212,177.89900208,29.90299988,-2.9519434,13.89999962,"-"
"354","Sun Feb 04 14:09:04 GMT+05:30 2018","04-Feb-2018 14:09:03.363",77.59264413,12.86839678,5.75,9.648001,822.321655273438,197.8,-0.02135727,0.04975361,0.48942447,0.7456215,"-","16.80612183","15.08256912","-","0.42388722",NA,NA,"-",90,"36.47072601","-",1573.75,"0.10674817",NA,NA,"-","-",NA,"0.12708116",9.64800072,822.32165527,197.80000305,12.86839676,77.59264374,25,"48.90804672",35,2.4656415,18.35507202,9.27079773,"5.4479723",10.78633404,"-",51.85048676,26.188694,"20.69999886",23,9.8039217,"221.29452515","9.03453445","11.06840801","25.5212841","0.78241301",2.76569772,214,178.9980011,29.90299988,-12.23435783,14,"-"
"355","Sun Feb 04 14:09:05 GMT+05:30 2018","04-Feb-2018 14:09:04.359",77.59263057,12.86834491,5.91,9.648001,822.81787109375,195.9,0.12058277,0.08331205,0.51718581,0.89016473,"-","16.83756256","15.11872101","-","0.42388722",NA,NA,"-",90,"36.47072601","-",891.5,"0.10715426",NA,NA,"-","-",NA,"0.12756461",9.64800072,822.81787109,195.8999939,12.86834526,77.59262848,25,"48.90804672",35,4.20609426,12.21081352,9.27758789,"8.18929291",10.77843952,"-",34.49382401,26.2078743,"21.27599907",23,9.8039217,"221.29452515","9.0491724","11.05050468","25.56263351","0.78836745",2.77165222,215,179.92500305,29.90299988,-10.49390602,13.89999962,"-"
"356","Sun Feb 04 14:09:06 GMT+05:30 2018","04-Feb-2018 14:09:05.359",77.59261756,12.86829626,5.52,9.648001,822.471923828125,196.3,0.0046675,0.05884511,0.5832637,0.71548039,"-","16.85427094","15.14932156","-","0.08051541",NA,NA,"-",90,"36.47072601","-",911,"0.10731222",NA,NA,"-","-",NA,"0.12775266",9.64800072,822.47192383,196.30000305,12.86829662,77.59262085,26,"48.90804672",35,3.19083023,20.68342781,9.30386829,"4.83468819",10.74799347,"-",58.42776108,26.28211403,"19.87199974",18,9.8039217,"221.29452515","9.10254002","10.98571587","25.71339035","0.79748511",2.78076982,215,180.83399963,29.90299988,-11.50916958,14.10000038,"-"
"357","Sun Feb 04 14:09:07 GMT+05:30 2018","04-Feb-2018 14:09:06.358",77.59260496,12.86826231,4.78,9.648001,822.736083984375,196.1,0.05132573,0.06799727,0.67789775,0.70022625,"-","16.86000061","15.16216183","-","0.08051541",NA,NA,"-",90,"-","-",1203.5,"0.10768935",NA,NA,"-","-",NA,"0.12820162",9.64800072,822.73608398,196.1000061,12.86826229,77.59260559,26,"-",35,5.80150938,10.54646873,9.30672455,"9.4816494",10.74469471,"-",29.79228401,26.29018402,"17.20800018",18,14.50980377,"-","9.10913372","10.97776413","25.73201561","0.80237514",2.78565979,216,181.81199646,29.90299988,-8.89849091,14,"-"
"358","Sun Feb 04 14:09:08 GMT+05:30 2018","04-Feb-2018 14:09:07.358",77.59259436,12.86822343,4.93,9.648001,822.386840820312,196.8,-0.02299459,0.1010673,0.65227199,0.61987108,"-","16.8756218","15.18385696","-","0.21179283",NA,NA,"-",90,"-","-",1371.5,"0.10845554",NA,NA,"-","-",NA,"0.12911375",9.64800072,822.38684082,196.80000305,12.86822319,77.59259796,27,"-",35,8.84730244,5.23491335,9.29738617,"19.10211563",10.75548744,"-",14.78789043,26.26380157,"17.74799919",20,20.7843132,"-","9.09152317","10.99902821","25.68227005","0.80720961",2.7904942,218,182.91200256,29.90299988,-5.85269737,13.89999962,"-"
"359","Sun Feb 04 14:09:09 GMT+05:30 2018","04-Feb-2018 14:09:08.359",77.5925717,12.86817488,5.56,9.648001,821.836669921875,196.9,0.02035609,0.04957162,0.50614226,0.78418225,"-","16.90098953","15.21428585","-","0.21179283",NA,NA,"-",90,"5.57546997","-",1513,"0.10914081",NA,NA,"-","-",NA,"0.12992954",9.64800072,821.83666992,196.8999939,12.86817455,77.59257507,27,"7.47682858",35,8.70226383,5.18914557,9.28798485,"19.27059364",10.76637459,"-",14.65860367,26.23724556,"20.01599884",22,9.8039217,"35.18881226","9.07386589","11.02043247","25.63238907","0.81180626",2.79509091,219,183.91299438,29.90299988,-5.99773598,14,"-"
"360","Sun Feb 04 14:09:10 GMT+05:30 2018","04-Feb-2018 14:09:09.360",77.59255072,12.86811797,5.93,9.648001,821.778564453125,197.4,0.07354441,0.07117035,0.34012321,0.91536272,"-","16.93103409","15.24888897","-","0.17116444",NA,NA,"-",90,"5.57546997","-",1519.25,"0.1094586",NA,NA,"-","-",NA,"0.13030787",9.64800072,821.77856445,197.3999939,12.86811829,77.59255219,17,"7.47682858",35,2.90075469,15.52267933,9.30221939,"6.44205284",10.74989891,"-",43.84937668,26.27745628,"21.34799957",23,9.8039217,"35.18881226","9.10291481","10.98526382","25.71444702","0.81784374",2.80112839,219,184.85699463,29.90299988,-11.79924488,14,"-"
"361","Sun Feb 04 14:09:11 GMT+05:30 2018","04-Feb-2018 14:09:10.359",77.59253953,12.86806643,5.42,10.72,821.72998046875,196.1,0.05001706,0.07019354,0.26824671,0.91237319,"-","16.93627357","15.26106167","-","0.07788309",NA,NA,"-",90,"5.57546997","-",781.25,"0.1100079",NA,NA,"-","-",NA,"0.13096179",10.72000027,821.72998047,196.1000061,12.86806679,77.59253693,15,"7.47682858",35,3.48090577,20.49670982,9.33590412,"4.8787303",10.71111202,"-",57.90031052,26.372612,"19.51199913",18,9.8039217,"35.18881226","9.17086124","10.9038744","25.90638733","0.82315665",2.80644131,220,185.80000305,29.90299988,-11.21909428,14,"-"
"362","Sun Feb 04 14:09:12 GMT+05:30 2018","04-Feb-2018 14:09:11.359",77.59253502,12.86804711,2.96,10.72,821.97119140625,194.9,-0.00699234,0.06799727,0.41565812,0.79888576,"-","16.9170723","15.25110149","-","0.07788309",NA,NA,"-",90,"5.57546997","-",944,"0.11027277",NA,NA,"-","-",NA,"0.13127711",10.72000027,821.97119141,194.8999939,12.86804676,77.59253693,16,"7.47682858",35,3.62594342,11.76100063,9.34140396,"8.50250149",10.70480633,"-",33.22316742,26.38814545,"10.65600014",13,9.8039217,"35.18881226","9.18237305","10.89020443","25.93890572","0.82667428",2.80995893,221,186.82699585,29.90299988,-11.07405663,13.89999962,"-"
"363","Sun Feb 04 14:09:13 GMT+05:30 2018","04-Feb-2018 14:09:12.359",77.59252256,12.86802946,2.45,10.72,822.68212890625,196,0.02028819,0.07123101,0.5758816,0.73878694,"-","16.86893272","15.21491241","-","0.1213977",NA,NA,"-",90,"-","-",807.75,"0.11047356",NA,NA,"-","-",NA,"0.13151614",10.72000027,822.68212891,196,12.86802959,77.59252167,25,"-",35,3.62594342,7.63013029,9.33753204,"13.1056633",10.70924568,"-",21.55404091,26.37720871,"8.81999969",7,9.8039217,"-","9.17550468","10.89835644","25.91950417","0.82932985",2.81261468,223,187.93400574,29.90299988,-11.07405663,14,"-"
"364","Sun Feb 04 14:09:14 GMT+05:30 2018","04-Feb-2018 14:09:13.364",77.5925249,12.86804487,0.86,10.72,822.71923828125,195.4,-0.0067779,0.07537935,0.59436947,0.69174445,"-","16.74038506","15.11304379","-","0.1213977",NA,NA,"-",90,"-","-",792.25,"0.11062779",NA,NA,"-","-",NA,"0.13169976",10.72000027,822.71923828,195.3999939,12.86804485,77.59252167,25,"-",35,3.48090577,4.4053936,9.32639885,"22.69897652",10.72202969,"-",12.44461441,26.34575844,"3.09599996",3,9.8039217,"-","9.15449047","10.92337322","25.86014366","0.83146745",2.81475234,223,188.86700439,29.90299988,-11.21909428,14,"-"
"365","Sun Feb 04 14:09:15 GMT+05:30 2018","04-Feb-2018 14:09:14.359",77.59251751,12.86803155,0.66,10.72,823.163330078125,195.7,0.01493809,0.0481064,0.58594835,0.72688949,"-","16.74038506","15.04761887","-","0.25854504",NA,NA,"-",90,"-","-",759.5,"0.11081697",NA,NA,"-","-",NA,"0.13192497",10.72000027,823.16333008,195.69999695,12.8680315,77.59251404,23,"-",35,3.33586788,3.51515198,9.31330967,"28.44768143",10.73709774,"-",9.92980766,26.30878448,"2.37599993",0,9.8039217,"-","9.12975693","10.95296669","25.79027367","0.83146745",2.81475234,225,189.70399475,30.17300034,-11.36413193,14,"-"
"366","Sun Feb 04 14:09:16 GMT+05:30 2018","04-Feb-2018 14:09:15.360",77.59251663,12.86803204,0,10.72,823.9794921875,0,0.00126007,0.04688694,0.61047596,0.69180667,"-","16.74038506","14.98275852","-","0.25854504",NA,NA,"-",90,"-","-",576.75,"0.11100023",NA,NA,"-","-",NA,"0.13214314",10.72000027,823.97949219,0,12.86803246,77.59251404,17,"-",35,3.48090577,0,9.31231308,"-",10.73824692,"-",0,26.30596924,"0",0,9.8039217,"-","9.12785816","10.95524406","25.7849102","0.83146745",2.81475234,225,189.70399475,31.09199905,-11.21909428,12.69999981,"-"
"367","Sun Feb 04 14:09:17 GMT+05:30 2018","04-Feb-2018 14:09:16.360",77.59251703,12.86803104,0,10.72,824.432861328125,0,-0.02429856,0.04963228,0.68503559,0.59253591,"-","16.74038506","14.91845512","-","∞",NA,NA,"-",90,"-","-",400.5,"0.11116746",NA,NA,"-","-",NA,"0.13234223",10.72000027,824.43286133,0,12.8680315,77.59251404,15,"-",35,5.22135878,0,9.31131935,"-",10.73939323,"-",0,26.30316162,"0",0,10.1960783,"-","9.12596893","10.95751286","25.77957153","0.83146745",2.81475234,227,189.70399475,32.11899948,-9.47864151,13,"-"
"368","Sun Feb 04 14:09:18 GMT+05:30 2018","04-Feb-2018 14:09:17.359",77.59251732,12.86801776,0.79,10.72,824.68701171875,197.3,0.02946228,0.0600039,0.74074185,0.61187768,"-","16.74038506","14.85470104","-","∞",NA,NA,"-",90,"-","-",673.25,"0.11138521",NA,NA,"-","-",NA,"0.13260145",10.72000027,824.68701172,197.30000305,12.86801815,77.59251404,16,"-",35,7.25188684,0,9.31032753,"-",10.74053764,"-",0,26.30035973,"2.8440001",0,12.54901981,"-","9.12408733","10.95977211","25.77425766","0.83146745",2.81475234,227,189.70399475,33.02000046,-7.44811296,14,"-"
"369","Sun Feb 04 14:09:19 GMT+05:30 2018","04-Feb-2018 14:09:18.357",77.59250856,12.86799933,1.53,10.72,825.484619140625,193.5,0.02086018,0.01625738,0.68064308,0.6602003,"-","16.74038506","14.7914896","-","∞",NA,NA,"-",90,"-","-",864.25,"0.1119794",NA,NA,"-","-",NA,"0.13330881",10.72000027,825.48461914,193.5,12.86799908,77.59250641,16,"-",35,6.09158516,0,9.30835056,"-",10.74281883,"-",0,26.29477501,"5.5079999",0,12.54901981,"-","9.12034988","10.96426296","25.76370049","0.83146745",2.81475234,229,189.70399475,34.15999985,-8.60841465,14,"-"
"370","Sun Feb 04 14:09:20 GMT+05:30 2018","04-Feb-2018 14:09:19.359",77.59250245,12.86798237,1.71,10.72,825.128295898438,196.1,0.07222965,-0.04402651,0.70809954,0.70345998,"-","16.68899536","14.75423717","-","∞",NA,NA,"-",90,"2.31757379","-",13439.75,"0.11224934",NA,NA,"-","-",NA,"0.13363019",10.72000027,825.1282959,196.1000061,12.86798191,77.59249878,21,"3.10791755",35,4.49617004,4.78148842,9.29829025,"20.91355515",10.75444126,"-",13.50702858,26.26635742,"6.15600014",6,12.54901981,"25.60685158","9.10180855","10.98659992","25.71132278","0.83146745",2.81475234,229,190.63800049,34.15999985,-10.20382977,14.10000038,"-"
"371","Sun Feb 04 14:09:21 GMT+05:30 2018","04-Feb-2018 14:09:20.358",77.59249861,12.86796531,1.92,10.72,825.793212890625,200.8,-0.01284167,0.09539309,0.56032264,0.70669371,"-","16.64761925","14.72573853","-","∞",NA,NA,"-",90,"2.31757379","-",901,"0.11497824",NA,NA,"-","-",NA,"0.13687886",10.72000027,825.79321289,200.80000305,12.8679657,77.59249878,23,"3.10791755",36,2.90075469,0.63751262,9.27908707,"156.85636902",10.77669811,"-",1.80088317,26.21211052,"6.9119997",8,9.8039217,"25.60685158","9.06579018","11.0302496","25.60957527","0.83330691",2.81659174,230,191.55999756,34.15999985,-11.79924488,13.89999962,"-"
"372","Sun Feb 04 14:09:22 GMT+05:30 2018","04-Feb-2018 14:09:21.359",77.59249796,12.86796029,0,10.72,825.8076171875,0,-0.16096361,-0.04847971,0.6383602,0.44189233,"-","16.60189629","14.63179874","-","1.23555398",NA,NA,"-",90,"0.39861506","-",769.25,"0.11518104",NA,NA,"-","-",NA,"0.13712031",10.72000027,825.80761719,0,12.86795998,77.59249878,23,"0.53455162",36,3.48090577,6.93397093,9.27389908,"14.42145061",10.78272724,"-",19.58748817,26.19745445,"0",0,9.8039217,"4.22465181","9.05675697","11.04125023","25.58405876","0.83528608",2.81857085,231,192.44400024,34.29999924,-11.21909428,13.89999962,"-"
"373","Sun Feb 04 14:09:23 GMT+05:30 2018","04-Feb-2018 14:09:22.358",77.59249623,12.86795603,0,10.72,826.606567382812,0,-0.03141456,0.06024811,0.64946443,0.61559987,"-","16.60189629","14.57083321","-","1.23555398",NA,NA,"-",90,"0.39861506","-",754.5,"0.11535276",NA,NA,"-","-",NA,"0.13732474",10.72000027,826.60656738,0,12.86795616,77.59249878,23,"0.53455162",36,3.33586788,0,9.27292347,"-",10.78386116,"-",0,26.19470024,"0",0,9.8039217,"4.22465181","9.05493736","11.04346943","25.57891846","0.83528608",2.81857085,233,192.44400024,35.38600159,-11.36413193,14,"-"
